OID,RID,MEAS,Distance,GPSTime,ID,FeatureNam,Latitude,Longitude,Easting,Northing,HAE,MSL,Comment,Max_PDOP,Max_HDOP,Corr_Type,Feat_Name,Filt_Pos
-1,2,1177.377842,-0.947170023,10/23/21 0:00,27,Point_generic,42.37997499,-72.47006689,708278.229,4695066.354,66.724,95.52,19394,3.5,1.9,Postprocessed Code,Point_generic,21
-1,2,1182.134873,-1.4775606,10/23/21 0:00,28,Point_generic,42.37997761,-72.47000826,708283.048,4695066.789,69.95,98.746,19387,3.2,1.8,Postprocessed Code,Point_generic,21
-1,2,1175.257122,2.670253245,10/23/21 0:00,29,Point_generic,42.38000485,-72.47009804,708275.566,4695069.593,65.769,94.565,19397,3.5,2.1,Postprocessed Code,Point_generic,22
-1,2,1175.423392,0.368501656,10/23/21 0:00,30,Point_generic,42.37998449,-72.47009247,708276.092,4695067.346,61.541,90.337,19330,4.8,2.8,Postprocessed Code,Point_generic,22
-1,2,1171.832398,-1.318832071,10/23/21 0:00,31,Point_generic,42.37996553,-72.47013458,708272.688,4695065.137,61.204,90,19369,3.7,2,Postprocessed Code,Point_generic,21
-1,2,1169.780855,-2.261554487,10/23/21 0:00,32,Point_generic,42.37995636,-72.47015904,708270.704,4695064.059,63.695,92.491,19356,3.6,2,Postprocessed Code,Point_generic,21
-1,2,1165.620579,-1.253663309,10/23/21 0:00,33,Point_generic,42.37996414,-72.47021071,708266.425,4695064.797,65.632,94.428,19349,15.1,8.9,Postprocessed Code,Point_generic,23
-1,2,1161.124494,2.100297752,10/23/21 0:00,34,Point_generic,42.37999477,-72.47026485,708261.866,4695068.065,59.573,88.369,81483,5.6,3.7,Postprocessed Code,Point_generic,21
-1,2,1157.76973,-0.492980352,10/23/21 0:00,35,Point_generic,42.37997104,-72.47030557,708258.592,4695065.33,57.864,86.66,19366,5,3,Postprocessed Code,Point_generic,23
-1,2,1105.433819,-1.78958411,10/23/21 0:00,36,Point_generic,42.3797363,-72.47077682,708220.57,4695038.107,68.276,97.073,19331,3.4,2,Postprocessed Code,Point_generic,22
-1,2,1094.948032,-2.519225338,10/23/21 0:00,37,Point_generic,42.3796507,-72.47083465,708216.091,4695028.461,66.21,95.006,19361,3.9,1.8,Postprocessed Code,Point_generic,22
-1,2,1091.352196,-1.739686419,10/23/21 0:00,38,Point_generic,42.37962604,-72.47086447,708213.718,4695025.649,60.21,89.007,19296,4.1,1.6,Postprocessed Code,Point_generic,25
-1,2,1085.567906,-3.443376937,10/23/21 0:00,39,Point_generic,42.37957362,-72.4708767,708212.884,4695019.798,57.166,85.963,19299,3.8,1.4,Postprocessed Code,Point_generic,26
-1,2,1078.262172,-4.659681963,10/23/21 0:00,40,Point_generic,42.37951274,-72.4708946,708211.612,4695012.994,62.343,91.14,19243,4,1.6,Postprocessed Code,Point_generic,21
-1,2,1067.659205,-2.571677712,10/23/21 0:00,41,Point_generic,42.37942889,-72.47095771,708206.693,4695003.528,58.824,87.621,19379,4.9,3,L1  Postprocessed Carrier Float,Point_generic,22
-1,2,1066.346256,0.311455607,10/23/21 0:00,42,Point_generic,42.37942516,-72.47099584,708203.566,4695003.02,59.824,88.621,81511,6.7,3.3,Postprocessed Code,Point_generic,20
-1,2,1065.035748,-4.778129546,10/23/21 0:00,43,Point_generic,42.37939534,-72.47094503,708207.848,4694999.833,57.617,86.414,81468,5.2,2.3,L1  Postprocessed Carrier Float,Point_generic,22
-1,2,1064.1085,3.307700527,10/23/21 0:00,44,Point_generic,42.37941811,-72.47103895,708200.04,4695002.132,57.837,86.634,19378,6.8,3.4,Postprocessed Code,Point_generic,21
-1,2,1062.328461,2.457134296,10/23/21 0:00,45,Point_generic,42.3794004,-72.47103857,708200.13,4695000.166,57.204,86.001,81417,4.2,1.9,Postprocessed Code,Point_generic,21
-1,2,1062.466979,0.473746912,10/23/21 0:00,46,Point_generic,42.37939407,-72.47101598,708202.01,4694999.519,57.404,86.201,81420,6.8,3.4,Postprocessed Carrier Fixed,Point_generic,20
-1,2,1062.5085,-1.247547717,10/23/21 0:00,47,Point_generic,42.37938786,-72.47099685,708203.607,4694998.876,57.684,86.481,19289,3.6,1.5,Postprocessed Code,Point_generic,21
